date,fund_id,y_true,lgb,fold
2020-08-31,SBI_LargeCap,1,0.15407133854421506,5
2020-09-01,SBI_LargeCap,1,0.22473202843013337,5
2020-09-02,SBI_LargeCap,1,0.14418684702293794,5
2020-09-03,SBI_LargeCap,1,0.1537760609741682,5
2020-09-04,SBI_LargeCap,1,0.11665691421637578,5
2020-09-07,SBI_LargeCap,1,0.18574367199460484,5
2020-09-08,SBI_LargeCap,1,0.30077671520345023,5
2020-09-09,SBI_LargeCap,1,0.3560834933111269,5
2020-09-10,SBI_LargeCap,1,0.4173251634790581,5
2020-09-11,SBI_LargeCap,1,0.4244458773440682,5
2020-09-14,SBI_LargeCap,1,0.34105765569949587,5
2020-09-15,SBI_LargeCap,1,0.2974794004698115,5
2020-09-16,SBI_LargeCap,1,0.24688892508434027,5
2020-09-17,SBI_LargeCap,1,0.25089031396373623,5
2020-09-18,SBI_LargeCap,1,0.21576488972332106,5
2020-09-21,SBI_LargeCap,1,0.37912906624321685,5
2020-09-22,SBI_LargeCap,1,0.25148579191424203,5
2020-09-23,SBI_LargeCap,1,0.2913228112148151,5
2020-09-24,SBI_LargeCap,1,0.24374053820679756,5
2020-09-25,SBI_LargeCap,1,0.283937139951829,5
2020-09-28,SBI_LargeCap,1,0.28809036192820225,5
2020-09-29,SBI_LargeCap,1,0.32664069456478917,5
2020-09-30,SBI_LargeCap,1,0.34134363730492534,5
2020-10-01,SBI_LargeCap,1,0.38009907308638174,5
2020-10-05,SBI_LargeCap,1,0.5729998739661566,5
2020-10-06,SBI_LargeCap,1,0.5066811352538056,5
2020-10-07,SBI_LargeCap,1,0.49799094719346687,5
2020-10-08,SBI_LargeCap,1,0.5195626188232059,5
2020-10-09,SBI_LargeCap,1,0.6626725247122075,5
2020-10-12,SBI_LargeCap,1,0.6102740627010338,5
2020-10-13,SBI_LargeCap,1,0.5735971740664305,5
2020-10-14,SBI_LargeCap,1,0.47507126552349316,5
2020-10-15,SBI_LargeCap,1,0.54231418471867,5
2020-10-16,SBI_LargeCap,1,0.5440859196873515,5
2020-10-19,SBI_LargeCap,1,0.5695774576966296,5
2020-10-20,SBI_LargeCap,1,0.44079176105215323,5
2020-10-21,SBI_LargeCap,1,0.6135539712453625,5
2020-10-22,SBI_LargeCap,1,0.6365401941014049,5
2020-10-23,SBI_LargeCap,1,0.6303120033475164,5
2020-10-26,SBI_LargeCap,1,0.6261915779691936,5
2020-10-27,SBI_LargeCap,1,0.6215215196811232,5
2020-10-28,SBI_LargeCap,1,0.40113017606435875,5
2020-10-29,SBI_LargeCap,1,0.38120114643862024,5
2020-10-30,SBI_LargeCap,1,0.3174254870011709,5
2020-11-02,SBI_LargeCap,1,0.3430824590474916,5
2020-11-03,SBI_LargeCap,1,0.3072990776495258,5
2020-11-04,SBI_LargeCap,1,0.3644310729691512,5
2020-11-05,SBI_LargeCap,1,0.4027562893009167,5
2020-11-06,SBI_LargeCap,1,0.4698216352581466,5
2020-11-09,SBI_LargeCap,1,0.7351627763912895,5
2020-11-10,SBI_LargeCap,1,0.7949137128304398,5
2020-11-11,SBI_LargeCap,1,0.8026886928369417,5
2020-11-12,SBI_LargeCap,1,0.8447699263541135,5
2020-11-13,SBI_LargeCap,1,0.8497302656872601,5
2020-11-17,SBI_LargeCap,1,0.811649774699247,5
2020-11-18,SBI_LargeCap,1,0.5535166922817817,5
2020-11-19,SBI_LargeCap,1,0.6366678082065348,5
