date,fund_id,y_true,logit,fold
2019-11-07,Groww_LargeCap,1,0.4668303766776064,2
2019-11-08,Groww_LargeCap,1,0.4759848493097297,2
2019-11-11,Groww_LargeCap,1,0.4176767600246665,2
2019-11-13,Groww_LargeCap,1,0.4648743435051913,2
2019-11-14,Groww_LargeCap,1,0.49273226925607316,2
2019-11-15,Groww_LargeCap,1,0.45984517507647554,2
2019-11-18,Groww_LargeCap,0,0.4479347658514521,2
2019-11-19,Groww_LargeCap,0,0.41730677797071225,2
2019-11-20,Groww_LargeCap,0,0.4442349213072064,2
2019-11-21,Groww_LargeCap,1,0.4568899720529773,2
2019-11-22,Groww_LargeCap,1,0.5176140123745433,2
2019-11-25,Groww_LargeCap,0,0.5690351426986626,2
2019-11-26,Groww_LargeCap,0,0.5392057720085645,2
2019-11-27,Groww_LargeCap,1,0.5173486901851337,2
2019-11-28,Groww_LargeCap,1,0.5247603914796466,2
2019-11-29,Groww_LargeCap,0,0.5358357017070583,2
2019-12-02,Groww_LargeCap,0,0.5267561115699084,2
2019-12-03,Groww_LargeCap,1,0.5413574125545307,2
2019-12-04,Groww_LargeCap,1,0.4924432533021571,2
2019-12-05,Groww_LargeCap,1,0.4670822647941393,2
2019-12-06,Groww_LargeCap,0,0.4622669441775549,2
2019-12-09,Groww_LargeCap,0,0.4640644002434195,2
2019-12-10,Groww_LargeCap,0,0.4732472602691363,2
2019-12-11,Groww_LargeCap,0,0.42726365143670775,2
2019-12-12,Groww_LargeCap,0,0.4364128942885454,2
2019-12-13,Groww_LargeCap,0,0.49976669842551946,2
2019-12-16,Groww_LargeCap,0,0.510908321385064,2
2019-12-17,Groww_LargeCap,0,0.5083733161012759,2
2019-12-18,Groww_LargeCap,0,0.4632247022029098,2
2019-12-19,Groww_LargeCap,1,0.506899783710152,2
2019-12-20,Groww_LargeCap,0,0.6155988725045427,2
2019-12-23,Groww_LargeCap,0,0.639403118047522,2
2019-12-24,Groww_LargeCap,1,0.6659321246462994,2
2019-12-26,Groww_LargeCap,1,0.6336420064419747,2
2019-12-27,Groww_LargeCap,1,0.6340641064120576,2
2019-12-30,Groww_LargeCap,0,0.6271755504526738,2
2019-12-31,Groww_LargeCap,1,0.6352320300256498,2
2020-01-01,Groww_LargeCap,1,0.6126597992708599,2
2020-01-02,Groww_LargeCap,0,0.5908639505757742,2
2020-01-03,Groww_LargeCap,1,0.643535411371473,2
2020-01-06,Groww_LargeCap,1,0.5041863777758446,2
2020-01-07,Groww_LargeCap,1,0.5079424362529371,2
2020-01-08,Groww_LargeCap,1,0.5103454921613828,2
2020-01-09,Groww_LargeCap,0,0.5413488985196055,2
2020-01-10,Groww_LargeCap,0,0.4883979466400719,2
2020-01-13,Groww_LargeCap,1,0.3917218497018904,2
2020-01-14,Groww_LargeCap,1,0.3670953295166603,2
2020-01-15,Groww_LargeCap,0,0.3885799757146473,2
2020-01-16,Groww_LargeCap,0,0.4042222746851909,2
2020-01-17,Groww_LargeCap,1,0.42887903065636007,2
2020-01-20,Groww_LargeCap,0,0.3097328157252139,2
2020-01-21,Groww_LargeCap,1,0.3361016708442677,2
2020-01-22,Groww_LargeCap,1,0.3753437918100008,2
2020-01-23,Groww_LargeCap,1,0.4440228248970446,2
2020-01-24,Groww_LargeCap,1,0.5123008556236301,2
2020-01-27,Groww_LargeCap,0,0.5303326777177694,2
2020-01-28,Groww_LargeCap,0,0.5427440664783091,2
2020-01-29,Groww_LargeCap,0,0.5243555386121663,2
2020-01-30,Groww_LargeCap,0,0.5271313195166798,2
2020-01-31,Groww_LargeCap,0,0.5165153545689097,2
2020-02-03,Groww_LargeCap,0,0.4262049933059739,2
2020-02-04,Groww_LargeCap,0,0.46439143889502693,2
2020-02-05,Groww_LargeCap,0,0.4893938625793067,2
2020-02-06,Groww_LargeCap,0,0.47295294982953373,2
2020-02-07,Groww_LargeCap,0,0.4977247324399137,2
2020-02-10,Groww_LargeCap,0,0.4785315314335112,2
2020-02-11,Groww_LargeCap,0,0.45944614000549205,2
2020-02-12,Groww_LargeCap,0,0.5042143913825463,2
2020-02-13,Groww_LargeCap,0,0.5070488868819658,2
2020-02-14,Groww_LargeCap,0,0.5442208310995459,2
2020-02-17,Groww_LargeCap,0,0.4720472763982702,2
2020-02-18,Groww_LargeCap,0,0.4727606329923752,2
2020-02-19,Groww_LargeCap,0,0.5571706771513523,2
2020-02-20,Groww_LargeCap,0,0.5035401479975952,2
2020-02-24,Groww_LargeCap,0,0.5148068207642055,2
2020-02-25,Groww_LargeCap,0,0.4838600550208849,2
2020-02-26,Groww_LargeCap,0,0.5096080407867064,2
2020-02-27,Groww_LargeCap,0,0.5438398246846682,2
2020-02-28,Groww_LargeCap,0,0.382824613686232,2
2020-03-02,Groww_LargeCap,0,0.3988985861965201,2
2020-03-03,Groww_LargeCap,0,0.44626184100575417,2
2020-03-04,Groww_LargeCap,0,0.3482678125677262,2
2020-03-05,Groww_LargeCap,0,0.34719045964660017,2
2020-03-06,Groww_LargeCap,0,0.4784223119307087,2
2020-03-09,Groww_LargeCap,0,0.4397646765390226,2
2020-03-11,Groww_LargeCap,0,0.3564124944081396,2
2020-03-12,Groww_LargeCap,0,0.1440154448100864,2
2020-03-13,Groww_LargeCap,0,0.11620719448535588,2
2020-03-16,Groww_LargeCap,0,0.11204393862043023,2
2020-03-17,Groww_LargeCap,0,0.13154801595392057,2
2020-03-18,Groww_LargeCap,0,0.057172371065145354,2
2020-03-19,Groww_LargeCap,0,0.022918190518286457,2
2020-03-20,Groww_LargeCap,0,0.02871866767879847,2
2020-03-23,Groww_LargeCap,0,0.04675097962869083,2
2020-03-24,Groww_LargeCap,0,0.08381783486084421,2
2020-03-25,Groww_LargeCap,0,0.11021251745926133,2
2020-03-26,Groww_LargeCap,0,0.18294989715548154,2
2020-03-27,Groww_LargeCap,0,0.2175470286623716,2
2020-03-30,Groww_LargeCap,0,0.17048647487104449,2
2020-03-31,Groww_LargeCap,0,0.15549395330387492,2
2020-04-01,Groww_LargeCap,0,0.1873255819165045,2
2020-04-03,Groww_LargeCap,0,0.2049984582411183,2
2020-04-07,Groww_LargeCap,0,0.20184991617948647,2
2020-04-08,Groww_LargeCap,0,0.20866872636391168,2
2020-04-09,Groww_LargeCap,0,0.23518326121590422,2
2020-04-13,Groww_LargeCap,0,0.2723133985295907,2
2020-04-15,Groww_LargeCap,0,0.230787725638422,2
2020-04-16,Groww_LargeCap,0,0.2626310899791302,2
2020-04-17,Groww_LargeCap,0,0.29758560842684045,2
2020-04-20,Groww_LargeCap,0,0.39130069245053894,2
2020-04-21,Groww_LargeCap,0,0.32507709108582505,2
2020-04-22,Groww_LargeCap,0,0.42129772122904796,2
2020-04-23,Groww_LargeCap,0,0.48240153914169087,2
2020-04-24,Groww_LargeCap,0,0.4045367938855112,2
2020-04-27,Groww_LargeCap,0,0.36409094638001854,2
2020-04-28,Groww_LargeCap,0,0.4784301990218587,2
2020-04-29,Groww_LargeCap,0,0.45629031312499396,2
2020-04-30,Groww_LargeCap,0,0.4129630851658719,2
2020-05-04,Groww_LargeCap,0,0.37063901314477876,2
2020-05-05,Groww_LargeCap,0,0.3796906556937922,2
2020-05-06,Groww_LargeCap,0,0.3035305331260371,2
2020-05-07,Groww_LargeCap,0,0.35534346029817854,2
2020-05-08,Groww_LargeCap,0,0.3430533144584168,2
2020-05-11,Groww_LargeCap,0,0.2677059472446494,2
2020-05-12,Groww_LargeCap,0,0.22560506916910897,2
2020-05-13,Groww_LargeCap,0,0.2844827096893452,2
2020-05-14,Groww_LargeCap,0,0.2862412263579446,2
2020-05-15,Groww_LargeCap,0,0.30766884818657403,2
2020-05-18,Groww_LargeCap,0,0.258733778881602,2
2020-05-19,Groww_LargeCap,0,0.1484831938826103,2
2020-05-20,Groww_LargeCap,0,0.2530690465347443,2
2020-05-21,Groww_LargeCap,0,0.24507229685397935,2
2020-05-22,Groww_LargeCap,0,0.2485719752636652,2
2020-05-26,Groww_LargeCap,0,0.31575734619757406,2
2020-05-27,Groww_LargeCap,0,0.33976543412357185,2
2020-05-28,Groww_LargeCap,0,0.33505499170588143,2
2020-05-29,Groww_LargeCap,1,0.32272088174411223,2
2020-06-01,Groww_LargeCap,1,0.36185138897511454,2
2020-06-02,Groww_LargeCap,1,0.34101365008150775,2
