date,fund_id,y_true,y_hat_p50,y_hat_naive,fold
2019-03-08,UTI_LargeCap,-0.01660965581532947,0.00574704196535764,0.0006998594896732158,5
2019-03-11,UTI_LargeCap,-0.017153285298407317,0.007988993000757286,-0.002990689345635955,5
2019-03-12,UTI_LargeCap,-0.028244319506172566,-7.949337985397766e-05,-0.0020384479653736687,5
2019-03-13,UTI_LargeCap,-0.0166065098570769,0.006046336770268617,-0.004639607934082912,5
2019-03-14,UTI_LargeCap,-0.006145030903401016,0.0124574082894018,-0.003873869267686292,5
2019-03-15,UTI_LargeCap,0.007139946098414951,0.014859276370092421,-0.005387429122815757,5
2019-03-18,UTI_LargeCap,0.002980321804135988,0.015259362194778692,-0.006040602161924813,5
2019-03-19,UTI_LargeCap,-0.009249071752472027,0.007694532244867145,-0.007977394977209062,5
2019-03-20,UTI_LargeCap,0.002739419316167835,0.014959370737496135,-0.004643589643043677,5
2019-03-22,UTI_LargeCap,0.0064815965093820704,0.015748460621216515,-0.0029924544761832372,5
2019-03-25,UTI_LargeCap,0.0007806944405579497,0.014783777411413113,-0.003247817344119275,5
2019-03-26,UTI_LargeCap,-0.0060149716788979735,0.013806907787332047,-0.009903087334485416,5
2019-03-27,UTI_LargeCap,-0.0020010472771909704,0.014279552703847377,-0.005656103415273783,5
2019-03-28,UTI_LargeCap,0.001822020094334631,0.014664478999930043,-0.0025637449508848498,5
2019-03-29,UTI_LargeCap,-0.009700863545875071,0.013570472433968545,0.0017588683779854453,5
2019-04-01,UTI_LargeCap,-0.006938120878878795,0.014291514467352651,0.006820655435899159,5
2019-04-02,UTI_LargeCap,-0.022988189356051292,0.01255963657833548,0.002297230037669351,5
2019-04-03,UTI_LargeCap,-0.02548357743235774,0.01189869078383882,-0.010757222773780217,5
2019-04-04,UTI_LargeCap,-0.005579076277264616,0.013690779311958327,-0.010827243062852432,5
2019-04-05,UTI_LargeCap,-0.011446322789403607,0.013241131731305231,0.002424091986079402,5
2019-04-08,UTI_LargeCap,-0.0005754007598940403,0.018205279239706353,-0.009635529398016818,5
2019-04-09,UTI_LargeCap,-0.006283701613276849,0.017306939532375158,-0.0027619278650563572,5
2019-04-10,UTI_LargeCap,-0.0008070773166539702,0.017474830042204254,-0.015254638539978993,5
2019-04-11,UTI_LargeCap,0.004569517199597639,0.016028184780991803,-0.01012653887481596,5
2019-04-12,UTI_LargeCap,-0.0020674015546741087,0.01509426750022058,-0.0037357281679788468,5
2019-04-15,UTI_LargeCap,-0.013107715241299056,0.010872353002314124,-0.00472156071696439,5
2019-04-16,UTI_LargeCap,-0.01921639869966596,0.012731185713999454,0.0015412112420423174,5
2019-04-18,UTI_LargeCap,-0.004855993384786372,0.013391305840988478,-0.012981906673412702,5
2019-04-22,UTI_LargeCap,-0.002200729353109221,0.013202977151088435,-0.021879035249725787,5
2019-04-23,UTI_LargeCap,-0.0031919159358915206,0.014830324738110053,-0.006206458413822613,5
2019-04-24,UTI_LargeCap,0.009962204359422744,0.01739735819444581,0.007477800612343266,5
2019-04-25,UTI_LargeCap,0.012162362758011858,0.015870573860779662,-0.013038432419784085,5
2019-04-26,UTI_LargeCap,0.002179238091087332,0.013570488573532763,0.002796516318110953,5
2019-04-30,UTI_LargeCap,-0.0036892384781641585,0.015257723634565595,-0.009190958362239154,5
2019-05-02,UTI_LargeCap,0.0019328797169470002,0.01588155205603435,-0.013524069152006213,5
2019-05-03,UTI_LargeCap,-0.0015937250315680718,0.014465197571653265,-0.013889081847520135,5
2019-05-06,UTI_LargeCap,0.007943060741652519,0.017938548414583033,-0.02222869082099166,5
2019-05-07,UTI_LargeCap,-0.002251190954958515,0.014651662589406745,-0.023815843863178587,5
2019-05-08,UTI_LargeCap,0.01648860645578698,0.01720913811448206,-0.0236792012247784,5
2019-05-09,UTI_LargeCap,0.007322988448426604,0.016974958737709902,-0.011978951057356246,5
2019-05-10,UTI_LargeCap,0.030159522004906125,0.022214547439831304,-0.0047225639821455445,5
2019-05-13,UTI_LargeCap,0.02919398871701151,0.019689658918331927,-0.016734716532734506,5
2019-05-14,UTI_LargeCap,0.017018993678108996,0.020879679389520622,0.0026420922610019826,5
2019-05-15,UTI_LargeCap,0.011169955248646501,0.017054221644257912,-0.010968271611693892,5
2019-05-16,UTI_LargeCap,0.008977306949182418,0.014298364096156884,-0.003364106684881074,5
2019-05-17,UTI_LargeCap,0.029986959646872036,0.01757709365447354,-0.0015693081638175066,5
2019-05-20,UTI_LargeCap,0.02091866628335437,0.02089422624481274,0.020758988645928067,5
2019-05-21,UTI_LargeCap,0.014316160692687707,0.01725603107763335,-0.025139656614328265,5
2019-05-22,UTI_LargeCap,0.0017808722106043007,0.013752656479921637,-0.01935049321229565,5
2019-05-23,UTI_LargeCap,0.009622103280461314,0.01642750562756823,-0.024587049880082645,5
2019-05-24,UTI_LargeCap,0.032424109399855516,0.022735299004607055,0.001685034765958271,5
2019-05-27,UTI_LargeCap,0.048266557418572775,0.02339911673174995,-0.007242780242019853,5
2019-05-28,UTI_LargeCap,0.03461431742297971,0.023249323490734688,-0.010523393109150625,5
2019-05-29,UTI_LargeCap,0.010297706739908374,0.019595895850290476,-0.015843239589832248,5
2019-05-30,UTI_LargeCap,0.013724459475815576,0.018503457579889967,-0.0030082961319013446,5
2019-05-31,UTI_LargeCap,0.00016340771050271652,0.012217215630681127,-0.010495385872725471,5
2019-06-03,UTI_LargeCap,0.013981729524425557,0.014467080929787305,-0.0002371755981924739,5
2019-06-04,UTI_LargeCap,0.006548879615690062,0.011113194126017705,-0.021841442289403545,5
2019-06-06,UTI_LargeCap,0.0312510942864489,0.01660029545497649,-0.032186252461530396,5
2019-06-07,UTI_LargeCap,0.034222343454394344,0.016922170115770806,-0.028999223898949156,5
2019-06-10,UTI_LargeCap,0.02704977829075994,0.013555892086674954,-0.004620328619820757,5
2019-06-11,UTI_LargeCap,0.01924131413103214,0.01412092878477684,0.00024768855108314725,5
2019-06-12,UTI_LargeCap,0.02356903575254532,0.015830388529068772,-0.011581498693115533,5
2019-06-13,UTI_LargeCap,0.024840332155147027,0.014297924033384994,-0.01660965581532947,5
2019-06-14,UTI_LargeCap,0.00032002878879722196,0.008147650336712501,-0.017153285298407317,5
2019-06-17,UTI_LargeCap,0.006057231199177893,0.007762454953218499,-0.028244319506172566,5
2019-06-18,UTI_LargeCap,0.0092373479292982,0.010062983762909228,-0.0166065098570769,5
2019-06-19,UTI_LargeCap,0.059165819548271714,0.013567444000208144,-0.006145030903401016,5
2019-06-20,UTI_LargeCap,0.09284880591084033,0.014984017768199635,0.007139946098414951,5
2019-06-21,UTI_LargeCap,0.04061824698368599,0.015526884929534444,0.002980321804135988,5
