date,usd_inr
2023-07-24,81.99030304
2023-07-25,81.81420135
2023-07-26,81.95010376
2023-07-27,81.97550201
2023-07-28,82.37490082
2023-07-31,82.25279999
2023-08-01,82.23329926
2023-08-02,82.30729675
2023-08-03,82.73329926
2023-08-04,82.78430176
2023-08-07,82.69529724
2023-08-08,82.74829865
2023-08-09,82.84500122
2023-08-10,82.86630249
2023-08-11,82.79989624
2023-08-14,82.89730072
2023-08-15,83.23339844
2023-08-16,83.19419861
2023-08-17,83.23699951
2023-08-18,83.09829712
2023-08-21,83.16729736
2023-08-22,83.1135025
2023-08-23,83.07330322
2023-08-24,82.54470062
2023-08-25,82.6414032
2023-08-28,82.66429901
2023-08-29,82.6914978
2023-08-30,82.49469757
2023-08-31,82.70040131
2023-09-01,82.68240356
2023-09-04,82.6969986
2023-09-05,82.73459625
2023-09-06,83.08609772
2023-09-07,83.25740051
2023-09-08,83.24150085
2023-09-11,83.03130341
2023-09-12,82.94329834
2023-09-13,82.84300232
2023-09-14,82.9367981
2023-09-15,83.02829742
2023-09-18,83.08580017
2023-09-19,83.25489807
2023-09-20,83.19499969
2023-09-21,83.08699799
2023-09-22,82.89129639
2023-09-25,82.97480011
2023-09-26,83.02829742
2023-09-27,83.29869843
2023-09-28,83.22270203
2023-09-29,83.19300079
2023-10-02,83.03479767
2023-10-03,83.35939789
2023-10-04,83.22979736
2023-10-05,83.44979858
2023-10-06,83.22489929
2023-10-09,83.12460327
2023-10-10,83.27030182
2023-10-11,83.25029755
2023-10-12,83.21800232
2023-10-13,83.26239777
2023-10-16,83.28230286
2023-10-17,83.19950104
2023-10-18,83.26429749
2023-10-19,83.26860046
2023-10-20,83.12229919
2023-10-23,83.15979767
2023-10-24,83.02940369
2023-10-25,82.9878006
2023-10-26,83.17099762
2023-10-27,83.28250122
2023-10-30,83.41339874
2023-10-31,83.29650116
2023-11-01,83.27719879
2023-11-02,85.19400024
2023-11-03,83.24729919
2023-11-06,83.15850067
2023-11-07,83.22280121
2023-11-08,83.23269653
2023-11-09,83.21769714
2023-11-10,83.31939697
2023-11-13,83.29889679
2023-11-14,83.19760132
2023-11-15,82.9815979
2023-11-16,83.186203
2023-11-17,83.12030029
2023-11-20,83.29149628
2023-11-21,83.32219696
2023-11-22,83.34570313
2023-11-23,83.5483017
2023-11-24,83.34400177
2023-11-27,83.3144989
2023-11-28,83.36450195
2023-11-29,83.41809845
2023-11-30,83.33029938
2023-12-01,83.35269928
2023-12-04,83.21859741
2023-12-05,83.417099
2023-12-06,83.31590271
2023-12-07,83.28959656
2023-12-08,83.35489655
2023-12-11,83.43009949
2023-12-12,83.34349823
2023-12-13,83.39600372
2023-12-14,83.28530121
2023-12-15,83.29660034
2023-12-18,83.04170227
2023-12-19,83.11119843
2023-12-20,83.09159851
2023-12-21,83.26719666
2023-12-22,83.13159943
2023-12-25,83.16500092
2023-12-26,83.17230225
2023-12-27,83.18280029
2023-12-28,83.26719666
2023-12-29,82.30200195
2024-01-01,83.24859619
2024-01-02,83.20259857
2024-01-03,83.25700378
2024-01-04,83.31809998
2024-01-05,83.24060059
2024-01-08,83.19110107
2024-01-09,83.05069733
2024-01-10,83.13110352
2024-01-11,83.02559662
2024-01-12,83.07610321
2024-01-15,82.87210083
2024-01-16,82.85939789
2024-01-17,83.08899689
2024-01-18,83.17759705
2024-01-19,83.16059875
2024-01-22,83.12470245
2024-01-23,83.0951004
2024-01-24,83.2213974
2024-01-25,83.09760284
2024-01-26,83.14610291
2024-01-29,83.12129974
2024-01-30,83.15309906
2024-01-31,83.10970306
2024-02-01,83.0535965
2024-02-02,82.92759705
2024-02-05,82.9992981
2024-02-06,83.10369873
2024-02-07,83.07060242
2024-02-08,83.01260376
2024-02-09,82.98529816
2024-02-12,83.01450348
2024-02-13,82.99019623
2024-02-14,83.07460022
2024-02-15,83.04309845
2024-02-16,83.00959778
2024-02-19,83.01599884
2024-02-20,83.02100372
2024-02-21,82.82910156
2024-02-22,82.93840027
2024-02-23,82.87229919
2024-02-26,82.88179779
2024-02-27,82.85199738
2024-02-28,82.94819641
2024-02-29,82.91190338
2024-03-01,82.91040039
2024-03-04,82.84609985
2024-03-05,82.91049957
2024-03-06,82.88480377
2024-03-07,82.81909943
2024-03-08,82.75229645
2024-03-11,82.75209808
2024-03-12,82.77829742
2024-03-13,82.83509827
2024-03-14,82.83110046
2024-03-15,82.96559906
2024-03-18,82.88890076
2024-03-19,82.86360168
2024-03-20,83.04239655
2024-03-21,83.05460358
2024-03-22,83.22660065
2024-03-25,83.59359741
2024-03-26,83.41739655
2024-03-27,83.34549713
2024-03-28,83.36499786
2024-03-29,83.39299774
2024-04-01,83.3647995
2024-04-02,83.40969849
2024-04-03,83.35030365
2024-04-04,83.37329865
2024-04-05,83.47779846
2024-04-08,83.29679871
2024-04-09,83.26959991
2024-04-10,83.22429657
2024-04-11,83.41269684
2024-04-12,83.34929657
2024-04-15,83.61109924
2024-04-16,83.5059967
2024-04-17,83.66750336
2024-04-18,83.59580231
2024-04-19,83.54499817
2024-04-22,83.38529968
2024-04-23,83.38619995
2024-04-24,83.28330231
2024-04-25,83.34059906
2024-04-26,83.30180359
2024-04-29,83.40229797
2024-04-30,83.45110321
2024-05-01,83.49839783
2024-05-02,83.40640259
2024-05-03,83.40630341
2024-05-06,83.37999725
2024-05-07,83.47280121
2024-05-08,83.46990204
2024-05-09,83.46430206
2024-05-10,83.45939636
2024-05-13,83.52480316
2024-05-14,83.50550079
2024-05-15,83.52420044
2024-05-16,83.40509796
2024-05-17,83.4701004
2024-05-20,83.30039978
2024-05-21,83.31500244
2024-05-22,83.31680298
2024-05-23,83.26709747
2024-05-24,83.28639984
2024-05-27,83.05220032
2024-05-28,83.14569855
2024-05-29,83.20649719
2024-05-30,83.36560059
2024-05-31,83.32089996
2024-06-03,83.45079803
2024-06-04,83.09339905
2024-06-05,83.62940216
2024-06-06,83.38079834
2024-06-07,83.47309875
2024-06-10,83.52760315
2024-06-11,83.52980042
2024-06-12,83.59680176
2024-06-13,83.53430176
2024-06-14,83.52210236
2024-06-17,83.55180359
2024-06-18,83.51010132
2024-06-19,83.37409973
2024-06-20,83.41950226
2024-06-21,83.60160065
2024-06-24,83.5625
2024-06-25,83.46040344
2024-06-26,83.41459656
2024-06-27,83.58039856
2024-06-28,83.45089722
2024-07-01,83.36750031
2024-07-02,83.44129944
2024-07-03,83.47910309
2024-07-04,83.49120331
2024-07-05,83.49340057
2024-07-08,83.4720993
2024-07-09,83.45760345
2024-07-10,83.49299622
2024-07-11,83.49590302
2024-07-12,83.51850128
2024-07-15,83.52030182
2024-07-16,83.58760071
2024-07-17,83.52960205
2024-07-18,83.57209778
2024-07-19,83.67430115
2024-07-22,83.7303009
2024-07-23,83.6713028
2024-07-24,83.70680237
2024-07-25,83.74299622
2024-07-26,83.73760223
2024-07-29,83.72779846
2024-07-30,83.75050354
2024-07-31,83.73899841
2024-08-01,83.71779633
2024-08-02,83.74389648
2024-08-05,83.73529816
2024-08-06,84.00260162
2024-08-07,83.93489838
2024-08-08,83.94239807
2024-08-09,83.98899841
2024-08-12,83.94979858
2024-08-13,83.88999939
2024-08-14,83.88200378
2024-08-15,83.97149658
2024-08-16,83.94830322
2024-08-19,83.88980103
2024-08-20,83.87860107
2024-08-21,83.77940369
2024-08-22,83.88860321
2024-08-23,83.94059753
2024-08-26,83.813797
2024-08-27,83.88369751
2024-08-28,83.92160034
2024-08-29,83.9414978
2024-08-30,83.89510345
2024-09-02,83.86380005
2024-09-03,83.9272995
2024-09-04,83.95030212
2024-09-05,83.98249817
2024-09-06,83.9835968
2024-09-09,83.98259735
2024-09-10,83.98090363
2024-09-11,83.98200226
2024-09-12,83.99259949
2024-09-13,83.93479919
2024-09-16,83.88480377
2024-09-17,83.88400269
2024-09-18,83.77059937
2024-09-19,83.6917038
2024-09-20,83.61470032
2024-09-23,83.48709869
2024-09-24,83.55960083
2024-09-25,83.56759644
2024-09-26,83.62409973
2024-09-27,83.61710358
2024-09-30,83.71640015
2024-10-01,83.82730103
2024-10-02,83.87210083
2024-10-03,83.91960144
2024-10-04,84.00939941
2024-10-07,84.02780151
2024-10-08,83.9641037
2024-10-09,83.91459656
2024-10-10,83.94219971
2024-10-11,83.94599915
2024-10-14,84.16829681
2024-10-15,84.04850006
2024-10-16,84.05619812
2024-10-17,84.03929901
2024-10-18,84.05380249
2024-10-21,84.0687027
2024-10-22,84.07350159
2024-10-23,84.08399963
2024-10-24,84.06759644
2024-10-25,84.08180237
2024-10-28,84.10199738
2024-10-29,84.10279846
2024-10-30,84.08930206
2024-10-31,84.0891037
2024-11-01,84.09149933
2024-11-04,84.13359833
2024-11-05,84.15249634
2024-11-06,84.11630249
2024-11-07,84.25119781
2024-11-08,84.30639648
2024-11-11,84.38289642
2024-11-12,84.39649963
2024-11-13,84.39530182
2024-11-14,84.42299652
2024-11-15,84.47380066
2024-11-18,84.47750092
2024-11-19,84.39849854
2024-11-20,84.39759827
2024-11-21,84.38310242
2024-11-22,84.48829651
2024-11-25,84.43599701
2024-11-26,84.37750244
2024-11-27,84.3391037
2024-11-28,84.42030334
2024-11-29,84.47160339
2024-12-02,84.55699921
2024-12-03,84.73709869
2024-12-04,84.68309784
2024-12-05,84.70700073
2024-12-06,84.68379974
2024-12-09,84.66600037
2024-12-10,84.84729767
2024-12-11,84.87400055
2024-12-12,84.85710144
2024-12-13,84.83920288
2024-12-16,84.80200195
2024-12-17,84.91729736
2024-12-18,84.91539764
2024-12-19,85.16549683
2024-12-20,85.27940369
2024-12-23,84.94499969
2024-12-24,85.09889984
2024-12-25,85.1815033
2024-12-26,85.41339874
2024-12-27,85.2609024
2024-12-30,85.38600159
2024-12-31,85.78659821
2025-01-02,85.78569794
2025-01-03,85.80400085
2025-01-06,85.75900269
2025-01-07,85.68070221
2025-01-08,85.8065033
2025-01-09,85.90750122
2025-01-10,85.91999817
2025-01-13,86.18800354
2025-01-14,86.65059662
2025-01-15,86.53540039
2025-01-16,86.43099976
2025-01-17,86.60610199
2025-01-20,86.56900024
2025-01-21,86.21109772
2025-01-22,86.45189667
2025-01-23,86.47270203
2025-01-24,86.44020081
2025-01-27,86.20300293
2025-01-28,86.46839905
2025-01-29,86.58460236
2025-01-30,86.64060211
2025-01-31,86.64700317
2025-02-03,86.55400085
2025-02-04,86.94339752
2025-02-05,87.13009644
2025-02-06,87.33409882
2025-02-07,87.58830261
2025-02-10,87.51309967
2025-02-11,87.49009705
2025-02-12,86.811203
2025-02-13,86.87400055
2025-02-14,86.75409698
2025-02-17,86.43460083
2025-02-18,86.85479736
2025-02-19,86.8871994
2025-02-20,86.87280273
2025-02-21,86.45120239
2025-02-24,86.52940369
2025-02-25,86.69010162
2025-02-26,87.08119965
2025-02-27,87.16220093
2025-02-28,87.32700348
2025-03-03,87.46399689
2025-03-04,87.32959747
2025-03-05,87.21700287
2025-03-06,86.88929749
2025-03-07,87.12879944
2025-03-10,87.07379913
2025-03-11,87.35510254
2025-03-12,87.20010376
2025-03-13,87.34059906
2025-03-14,86.92209625
2025-03-17,86.93900299
2025-03-18,86.91639709
2025-03-19,86.57610321
2025-03-20,86.33709717
2025-03-21,86.33609772
2025-03-24,85.98699951
2025-03-25,85.53209686
2025-03-26,85.5904007
