date,nav
2018-09-24,225.7500
2018-09-25,227.7200
2018-09-26,227.3400
2018-09-27,225.1700
2018-09-28,223.8300
2018-10-01,225.9900
2018-10-03,223.6200
2018-10-04,219.8000
2018-10-05,215.1300
2018-10-08,213.8600
2018-10-09,213.2900
2018-10-10,217.1300
2018-10-11,212.8600
2018-10-12,217.1000
2018-10-15,217.8700
2018-10-16,219.5200
2018-10-17,216.8700
2018-10-19,214.6100
2018-10-22,214.2400
2018-10-23,212.4200
2018-10-24,213.9000
2018-10-25,211.7100
2018-10-26,210.3400
2018-10-29,214.8900
2018-10-30,214.7200
2018-10-31,218.6100
2018-11-01,218.6600
2018-11-02,221.5600
2018-11-05,221.1700
2018-11-06,220.8800
2018-11-09,222.3400
2018-11-12,220.3100
2018-11-13,221.7900
2018-11-14,221.6500
2018-11-15,222.9700
2018-11-16,223.7700
2018-11-19,225.1800
2018-11-20,222.7800
2018-11-21,222.4200
2018-11-22,220.8200
2018-11-26,222.6000
2018-11-27,223.7400
2018-11-28,224.2900
2018-11-29,226.5300
2018-11-30,226.9900
2018-12-03,227.3400
2018-12-04,227.1000
2018-12-05,224.8700
2018-12-06,221.4300
2018-12-07,222.6000
2018-12-10,219.4400
2018-12-11,220.4500
2018-12-12,224.2900
2018-12-13,226.1000
2018-12-14,226.3400
2018-12-17,228.2800
2018-12-18,228.4800
2018-12-19,229.9000
2018-12-20,229.2500
2018-12-21,226.0300
2018-12-24,224.3700
2018-12-26,225.5500
2018-12-27,226.2100
2018-12-28,228.2400
2018-12-31,228.6100
2019-01-01,229.1900
2019-01-02,226.7800
2019-01-03,224.5200
2019-01-04,225.4200
2019-01-07,226.1700
2019-01-08,226.9800
2019-01-09,227.9200
2019-01-10,227.7100
2019-01-11,227.4600
2019-01-14,226.4700
2019-01-15,228.6900
2019-01-16,228.7200
2019-01-17,228.7200
2019-01-18,228.2000
2019-01-21,228.3100
2019-01-22,227.1700
2019-01-23,225.2900
2019-01-24,225.3700
2019-01-25,222.9600
2019-01-28,220.8400
2019-01-29,220.5200
2019-01-30,221.9000
2019-01-31,224.2600
2019-02-01,224.5400
2019-02-04,223.7200
2019-02-05,223.7500
2019-02-06,226.3500
2019-02-07,227.1900
2019-02-08,224.4900
2019-02-11,222.8800
2019-02-12,221.7300
2019-02-13,220.4900
2019-02-14,219.9000
2019-02-15,218.7200
2019-02-18,217.3000
2019-02-19,217.1800
2019-02-20,219.7700
2019-02-21,221.2100
2019-02-22,221.9500
2019-02-25,223.8300
2019-02-26,222.6700
2019-02-27,222.3400
2019-02-28,222.7100
2019-03-01,224.8000
2019-03-05,227.8100
2019-03-06,228.8700
2019-03-07,228.5500
2019-03-08,228.1300
2019-03-11,231.1300
2019-03-12,233.5700
2019-03-13,233.9300
2019-03-14,234.0600
2019-03-15,235.8300
2019-03-18,236.2900
2019-03-19,237.8500
2019-03-20,237.0800
2019-03-22,235.9400
2019-03-25,234.0300
2019-03-26,236.4400
2019-03-27,236.3500
2019-03-28,238.6700
2019-03-29,240.2100
2019-04-01,241.0400
2019-04-02,241.2900
2019-04-03,239.4600
2019-04-04,238.9800
2019-04-05,240.0600
2019-04-08,238.6600
2019-04-09,239.9700
2019-04-10,238.3000
2019-04-11,238.7300
2019-04-12,239.5700
2019-04-15,240.1700
2019-04-16,242.1800
2019-04-18,240.7200
2019-04-22,237.5400
2019-04-23,237.0600
2019-04-24,239.3500
2019-04-25,237.8600
2019-04-26,239.7900
2019-04-30,240.0100
2019-05-02,238.7300
2019-05-03,238.7100
2019-05-06,236.5800
2019-05-07,234.3500
2019-05-08,231.6200
2019-05-09,231.0400
2019-05-10,230.6500
2019-05-13,227.2800
2019-05-14,228.9300
2019-05-15,227.5600
2019-05-16,229.2500
2019-05-17,231.9900
2019-05-20,240.1500
2019-05-21,237.3700
2019-05-22,238.1300
2019-05-23,237.3200
2019-05-24,242.5400
2019-05-27,245.1400
2019-05-28,244.9600
2019-05-29,243.0900
2019-05-30,244.2500
2019-05-31,243.7200
2019-06-03,246.1500
2019-06-04,244.9600
2019-06-06,240.8000
2019-06-07,241.3500
2019-06-10,242.2900
2019-06-11,243.5900
2019-06-12,241.8500
2019-06-13,242.0700
2019-06-14,239.9800
2019-06-17,236.9000
2019-06-18,237.5900
2019-06-19,237.1500
2019-06-20,240.2500
2019-06-21,238.8100
2019-06-24,238.2300
2019-06-25,240.2100
2019-06-26,241.6700
2019-06-27,241.9600
2019-06-28,241.2800
2019-07-01,242.4900
2019-07-02,243.2600
2019-07-03,243.5900
2019-07-04,243.9500
2019-07-05,241.8000
2019-07-08,236.5700
2019-07-09,237.0700
2019-07-10,235.9800
2019-07-11,237.8200
2019-07-12,237.3700
2019-07-15,237.5300
2019-07-16,239.1100
2019-07-17,239.9900
2019-07-18,237.8900
2019-07-19,234.4800
2019-07-22,233.2300
2019-07-23,232.6900
2019-07-24,231.4000
2019-07-25,231.6600
2019-07-26,232.5500
2019-07-29,230.9800
2019-07-30,228.3900
2019-07-31,229.5400
